,hr,rsp_period,rsp_depth,rvt,scl_mean,scl_slope,scr_count,scr_ratio,scr_amp,scr_rise
0,77.17891251712169,0.9152,0.018773673546190316,0.0026161581298812394,2.9054409667430376,2.314693058749477e-05,5,0.0006666666666666666,0.03984335519924223,1.0088
1,77.29080717538068,0.6329,0.018090421429314676,0.001813558188616994,2.9078630239615166,2.40000056848799e-05,4,0.0005333333333333334,0.04658826460648323,1.056
2,77.2896052682742,0.876,0.017444806657271435,0.0037306934316275377,2.9099305335418864,2.4279443121812778e-05,4,0.0005333333333333334,0.046151505021108256,1.051
3,77.37572241168283,0.592,0.015941707271126915,0.0007296817284781933,2.9124564778284165,2.3220172600482604e-05,4,0.0005333333333333334,0.046051943128158725,1.052
4,77.70544156194885,0.7228571428571429,0.014108372603779867,0.002500944864117356,2.914544237135852,2.171360232891447e-05,4,0.0005333333333333334,0.04621487887633573,1.053
5,77.70876976709431,0.4736923076923077,0.014118137399061337,0.001035768700132099,2.9176332251457353,2.022683714323182e-05,4,0.0005333333333333334,0.04659756013376479,1.058
6,77.78025263518309,0.818125,0.01797534779220718,0.0008948057685333623,2.922266460788217,1.987147657589961e-05,5,0.0006666666666666666,0.06148017171349034,1.085
7,78.00838085132129,0.4929795918367347,0.014005322692094183,0.0014058799272875617,2.930204035391843,1.8657623847594373e-05,4,0.0005333333333333334,0.07037955682175066,1.166
8,78.12469073158127,0.4636774193548387,0.013244521139992716,0.0007606134267768683,2.9360552341340984,1.9430935054413288e-05,4,0.0005333333333333334,0.07413920242321134,1.213
9,78.32198132985894,0.5390769230769231,0.012975746569186455,0.0018839612031267602,2.9412669156759166,2.0123478415666794e-05,4,0.0005333333333333334,0.07438222680451864,1.217
10,78.22388486793363,0.9532727272727273,0.015791676831026606,0.003552771622088764,2.946227328212574,1.998938298271878e-05,4,0.0005333333333333334,0.07406982410204979,1.214
11,78.23153110728009,0.5036363636363637,0.014447864989131434,0.0008565027514920967,2.951169431268611,1.8735916894848223e-05,4,0.0005333333333333334,0.07374241373960501,1.207
12,78.23836760415969,0.658054054054054,0.016124496014932127,0.0008148641303479078,2.9553264672074446,1.71981068552387e-05,4,0.0005333333333333334,0.07347693790547566,1.2000000000000002
13,78.45722239991322,0.4959111111111111,0.015635172675204385,0.0017312074439692201,2.959627663794755,1.579133835169935e-05,4,0.0005333333333333334,0.07321721021612185,1.1960000000000002
14,78.46315164048588,0.5796666666666667,0.017175147984688,0.0015217765219856817,2.9651605675997414,1.4348173008588181e-05,5,0.0006666666666666666,0.0722778733518803,1.145
15,78.42472138013939,0.4556065573770492,0.013470391537527155,0.0010594970391673156,2.97310514647854,1.0815750934288114e-05,4,0.0005333333333333334,0.08597865034905934,1.443
16,78.65477822024894,0.7148571428571429,0.014638847033527858,0.0041073672472720845,2.9757875459102383,1.0652847809950739e-05,4,0.0005333333333333334,0.07490790954153045,1.173
17,79.04902810869136,0.5008181818181818,0.015314645818039208,0.0017366021445187829,2.976889415325789,1.0886821420628433e-05,4,0.0005333333333333334,0.0745198772397119,1.162
18,79.55854443941415,0.49973913043478263,0.0163955384540043,0.0012038416436329505,2.979823074144253,9.368507123523627e-06,4,0.0005333333333333334,0.07380695325944175,1.168
19,80.04012560443685,0.472,0.015254795505249207,0.0008316297965594296,2.984115427542826,9.024405206309106e-06,5,0.0006666666666666666,0.08942058975894729,1.216
20,80.32272452871311,0.5204897959183673,0.015864444341007967,0.0012319385469274332,2.990331371958866,9.09080993323017e-06,4,0.0005333333333333334,0.1202401342947323,1.5
21,80.28142540330623,0.6941428571428571,0.014867966555109736,0.002361249743377711,2.9940153488237593,1.1326018411584426e-05,4,0.0005333333333333334,0.12207991963550904,1.507
22,80.20010363274409,0.46669387755102043,0.013745916891011943,0.0009834359809103635,2.9980155478893122,1.275562912517705e-05,4,0.0005333333333333334,0.12228174295353127,1.508
23,80.29767972556589,0.47633333333333333,0.01369237457899172,0.0012789383694772312,3.0041795420647173,1.1411798028468304e-05,4,0.0005333333333333334,0.12398490640088977,1.5219999999999998
24,79.85353861295216,0.5193571428571429,0.01604431731299691,0.0012486051191042218,3.006090189694982,1.2267115267974801e-05,3,0.0004,0.1563867553087859,1.7506666666666666
25,79.62329280781707,0.5556842105263159,0.01591663299474893,0.0013004169734342436,3.006507385722063,1.3277808638246987e-05,3,0.0004,0.1564341622426855,1.7506666666666666
26,79.49154933723814,0.9413333333333334,0.01673816554599724,0.002549020575684259,3.0060073785734867,1.4087432412994259e-05,3,0.0004,0.1564412613660097,1.7506666666666666
27,79.41207994664008,0.5508,0.01338836003974438,0.0016841620998740172,3.0061833158076157,1.345093928666387e-05,3,0.0004,0.15628589385829103,1.7493333333333334
28,79.29982813501697,0.9552,0.014394651553839979,0.00322305112299175,3.0065144185424577,1.1812625747396597e-05,3,0.0004,0.15621149594053887,1.7493333333333334
29,79.46198702513131,0.6487741935483871,0.01388111435002934,0.0021634315840270892,3.0067878791152767,9.534150073226706e-06,3,0.0004,0.15732135634669078,1.7533333333333332
30,79.48605981718995,0.6700869565217391,0.020453549979643295,0.0020139353575534306,3.008277696993204,7.049968576357051e-06,3,0.0004,0.15773677923214272,1.7573333333333334
31,79.38186893433262,0.7487999999999999,0.01715317484842806,0.002363233002336229,3.0099011558360274,5.534152208364225e-06,4,0.0005333333333333334,0.1432020835643363,1.6669999999999998
32,79.25904269589837,0.7496969696969698,0.016229952295482398,0.0029365294125180364,3.011039252349849,4.6448925401314034e-06,4,0.0005333333333333334,0.14388738346617194,1.6709999999999998
33,78.97675800769856,0.7111724137931035,0.016462342069356272,0.0019007164866374111,3.012580363172492,3.161076546223976e-06,4,0.0005333333333333334,0.14366537078342373,1.669
34,78.7531597782602,0.7598571428571429,0.01710337734580385,0.0012665559580461424,3.0160786672624913,-1.063441604693712e-07,4,0.0005333333333333334,0.136902651135579,1.5186666666666666
