,hr,rsp_period,rsp_depth,rvt,scl_mean,scl_slope,scr_count,scr_ratio,scr_amp,scr_rise
0,68.15613676195969,0.4473333333333333,0.011089247522818915,0.0007714963810147336,5.093927073964808,-6.350371478203019e-05,7,0.0009333333333333333,0.007627431242112781,0.7177142857142859
1,67.89533485948371,0.7203478260869565,0.01620076014690034,0.0033414264382920548,5.076299161690942,-6.106062674593728e-05,8,0.0010666666666666667,0.00902886865590096,0.8085
2,67.74237620205088,0.4651428571428572,0.011900039660862194,0.0009165652599524661,5.059632990734153,-5.911231984588403e-05,8,0.0010666666666666667,0.009228123611052626,0.8160000000000001
3,67.94801559297116,0.55025,0.012517605933451,0.0014857508425036405,5.043697786269877,-5.7467018823966214e-05,8,0.0010666666666666667,0.007780962462140474,0.722
4,67.58644128835485,0.4422307692307692,0.010338320149407476,0.0011467254095103418,5.028220618029682,-5.569768560888963e-05,9,0.0012,0.010565303558287893,0.8422222222222222
5,67.41795100584874,0.6530909090909092,0.012813386297780439,0.0019275592233649382,5.013164393355811,-5.4037794317157274e-05,9,0.0012,0.008874111961620816,0.7604444444444444
6,67.32689064529589,0.5567000000000001,0.013935858984154195,0.0015791338142975746,4.99942079918348,-5.226244579441668e-05,9,0.0012,0.0165261469277988,0.852
7,67.15245312710236,0.6156842105263158,0.014382594089359126,0.0016826484497762966,4.987251613696016,-4.9479791227960854e-05,8,0.0010666666666666667,0.021233131416498272,0.8875
8,68.36925654626499,0.4966829268292683,0.011854346148611266,0.001446148345236331,4.976445092784495,-4.661995409280196e-05,6,0.0008,0.007917942055674856,0.8486666666666666
9,67.0101615042237,0.3964,0.010679565389066094,0.0006247175487167401,4.965829777450542,-4.36633076877543e-05,5,0.0006666666666666666,0.028651293486749378,1.1328
10,66.92847823763479,0.48818604651162795,0.012434913196260198,0.001463067825856237,4.959766514703784,-3.834147281762356e-05,4,0.0005333333333333334,0.11836398453461663,0.8300000000000001
11,66.79948151233972,0.5520851063829788,0.013174903915504464,0.0016770847053721634,4.961509652922683,-2.824127710528977e-05,3,0.0004,0.21031829031385416,1.344
12,66.76816112747925,0.62825,0.012510066647536408,0.002080247193615921,4.967758386888985,-1.6197222849598883e-05,2,0.0002666666666666667,0.3554973043103696,1.434
13,66.78535400444426,0.5257021276595745,0.012156585642634735,0.0005602862417265777,4.974244127022535,-4.148925432183778e-06,2,0.0002666666666666667,0.3669656543672856,1.46
14,66.75709134482555,0.4161791044776119,0.010486197687214134,0.0006661321958101344,4.979711364757448,6.203284928381494e-06,2,0.0002666666666666667,0.3678490334954528,1.46
15,66.6798763108656,0.734,0.01466565556066185,0.0021957693256377288,4.983284649382126,1.4374940604699236e-05,2,0.0002666666666666667,0.36715791929017183,1.462
16,66.67965573760962,0.6750857142857143,0.01377955208599931,0.0018819398980566668,4.984998154765702,2.013429847038388e-05,2,0.0002666666666666667,0.36736093367198824,1.466
17,66.64706159467433,0.5468999999999999,0.011377137569624373,0.0007848872941007541,4.985295213501681,2.3576293090219177e-05,2,0.0002666666666666667,0.37056495789003174,1.488
18,66.62059555114854,0.6641290322580645,0.012487727661722136,0.002258966653895949,4.985492057338206,2.6356048888980534e-05,2,0.0002666666666666667,0.3726570256341318,1.5
19,66.6122277209877,0.7548571428571429,0.012441938463267263,0.001266204716341477,4.986274600081095,2.9158369891796586e-05,3,0.0004,0.31681750855889096,1.5279999999999998
20,66.55766850276203,0.7123243243243244,0.018554481456995724,0.0012039514909904956,4.986949182558689,3.0777328479873395e-05,3,0.0004,0.32134120723182824,1.5599999999999998
21,66.52255579288672,0.4329090909090909,0.011010827981238182,0.00042463603558079785,4.9866656238059335,3.0727150124867486e-05,3,0.0004,0.3219029275444864,1.5653333333333332
