,hr,rsp_period,rsp_depth,rvt,scl_mean,scl_slope,scr_count,scr_ratio,scr_amp,scr_rise
0,70.40409028400953,1.1898461538461538,0.02108527450489011,0.005181311373938583,4.855272280253682,0.000204141767523704,3,0.0004,1.0173823713173618,1.1346666666666667
1,69.92043517239598,0.5311538461538462,0.016684917114659678,0.0008201105254792971,4.8890282887122,0.0001998530629837941,3,0.0004,1.0170759718020643,1.1333333333333335
2,69.46637988204559,0.5237142857142857,0.015054576762779227,0.0008876675624806995,4.922712590240101,0.00019317743467238435,3,0.0004,1.0165901775813417,1.1333333333333335
3,68.99310000289107,0.5168181818181818,0.012959987486560116,0.0021474591550064465,4.952667533764185,0.00018603546361809937,3,0.0004,1.0165295699677275,1.1333333333333335
4,68.91438717170988,0.738,0.019953889754062207,0.004460626552839357,4.981263925762948,0.00017609959912129355,3,0.0004,1.016642781030612,1.1333333333333335
5,68.89813473995272,0.4815833333333333,0.013475352848753066,0.0016558492299912815,5.009300469875101,0.00016255295816263926,3,0.0004,1.0166969011636358,1.1333333333333335
6,69.5218654886159,0.5068444444444444,0.01366764506420663,0.0018714681019484458,5.035649946455383,0.00014642565704497214,4,0.0005333333333333334,0.7659610341642379,0.9200000000000002
7,69.3242348660049,0.4999090909090909,0.01146809962564688,0.001580152185609236,5.060192242005178,0.00012851018269968847,4,0.0005333333333333334,0.7660711899191812,0.9200000000000002
8,69.13123435898412,0.7294666666666667,0.014413444681977496,0.0009589933953049856,5.08358996870705,0.00010894720607639798,4,0.0005333333333333334,0.7660458544836384,0.9200000000000002
9,69.26205029119878,0.7017931034482758,0.012403773538817529,0.0018955453381888907,5.105397026466893,8.824460970047114e-05,4,0.0005333333333333334,0.7659147116085764,0.919
10,69.24692182110788,0.5055609756097561,0.014474353119588758,0.0014246433568682363,5.125794621955054,6.636226938658651e-05,4,0.0005333333333333334,0.765730802436982,0.919
11,69.37071804393865,0.7413333333333334,0.015745547098667843,0.0017287857610750893,5.146365478891658,4.200472001254521e-05,4,0.0005333333333333334,0.7671551480872371,0.9200000000000002
12,69.37192589657528,0.6189411764705883,0.01516607966140211,0.0022036558855156236,5.161480299748254,1.9971350136695966e-05,4,0.0005333333333333334,0.7672656456157144,0.921
13,69.31344501583847,0.888,0.01781609492371133,0.00256079746889311,5.173319072861578,-1.1691422359029415e-07,4,0.0005333333333333334,0.7656967110897388,0.92
