,hr,rsp_period,rsp_depth,rvt,scl_mean,scl_slope,scr_count,scr_ratio,scr_amp,scr_rise
0,68.86362975704506,1.383142857142857,0.01581074516183979,0.004619874251736406,10.239662001559067,-1.2094951722262917e-05,5,0.0006666666666666666,0.01215725425581468,0.7432000000000001
1,68.77231612442155,0.7832307692307693,0.015367218152597957,0.0028057311726282746,10.235238809257124,-1.1247857513948078e-05,5,0.0006666666666666666,0.011964255555087375,0.7384000000000001
2,68.80988979281175,0.8368,0.017848019607934855,0.0037304791925432245,10.230700172324102,-1.092229316265845e-05,5,0.0006666666666666666,0.011716743645251274,0.7360000000000001
3,68.97943568783289,0.8363478260869565,0.015166322393150017,0.004254391645880338,10.225601743416286,-1.0708154617983103e-05,5,0.0006666666666666666,0.011158590070312006,0.7272000000000001
4,69.2132406256956,0.4593043478260869,0.012941873951204032,0.0016741650741419955,10.221046050874913,-1.136157567765709e-05,5,0.0006666666666666666,0.008758775943568272,0.5
5,68.93631188908178,0.5040975609756098,0.014709732340702974,0.0017948034195789035,10.216111013687271,-1.2102826484402843e-05,4,0.0005333333333333334,0.00876900026611981,0.501
6,69.02536756007669,0.6488235294117648,0.01683110445705647,0.002255519270373884,10.210592233945667,-1.2629949354142285e-05,4,0.0005333333333333334,0.008672508975338427,0.499
7,69.23194944273445,0.8857999999999999,0.02583407605465286,0.0018439495503123748,10.204886340403545,-1.3138228498854805e-05,4,0.0005333333333333334,0.008426102909209771,0.496
8,69.38777754832618,0.64,0.01977243046447537,0.0009927757261764933,10.19993195534124,-1.3831682011144966e-05,3,0.0004,0.008476755784952389,0.5773333333333334
9,69.21437032424238,0.8661666666666666,0.019652942802716775,0.0019816470213722716,10.195818294898492,-1.442354198235744e-05,5,0.0006666666666666666,0.015822700849049316,0.6736
10,69.31587458683293,0.8144827586206896,0.01657324626893897,0.002891132151053379,10.192306243789139,-1.5132525664895029e-05,5,0.0006666666666666666,0.017007079651786747,0.6768
11,69.20125937907962,0.5344545454545455,0.016297188920415963,0.0013976881366622302,10.188564884793948,-1.566272849563064e-05,5,0.0006666666666666666,0.017054514195293653,0.6679999999999999
